106,0,3,0,0,1,0,0,1,0,2,2
107,1,3,1,1,1,0,0,1,0,2,2
108,1,3,0,0,1,0,0,1,0,2,2
109,0,3,0,0,1,0,0,1,0,2,2
110,1,3,1,1,1,1,0,1,1,2,1
111,0,1,0,0,1,0,0,0,1,0,2
112,0,3,1,1,1,1,0,0,1,2,0
113,0,3,0,0,1,0,0,1,0,2,2
114,0,3,1,1,1,1,0,0,0,2,2
115,0,3,1,1,1,0,0,0,1,2,0
116,0,3,0,0,1,0,0,1,0,2,2
117,0,3,0,0,1,0,0,1,0,2,1
118,0,2,0,0,1,1,0,0,1,2,2
119,0,1,0,0,1,0,1,0,2,0,0
120,0,3,1,1,0,0,1,1,1,2,2
121,0,2,0,0,1,1,0,0,2,2,2
122,0,3,0,0,1,0,0,0,0,2,2
123,0,2,0,0,1,1,0,0,1,2,0
124,1,2,1,1,1,0,0,0,1,1,2
125,0,1,0,0,1,0,1,0,2,0,2
126,1,3,2,0,0,1,0,0,1,2,0
127,0,3,0,0,1,0,0,1,0,2,1
128,1,3,0,0,1,0,0,0,0,2,2
129,1,3,1,1,1,1,1,0,1,1,0
130,0,3,0,0,1,0,0,1,0,2,2
131,0,3,0,0,1,0,0,1,0,2,0
132,0,3,0,0,1,0,0,1,0,2,2
133,0,3,1,1,1,1,0,0,1,2,2
134,1,2,1,1,1,1,0,0,1,2,2
135,0,2,0,0,1,0,0,0,1,2,2
136,0,2,0,0,1,0,0,0,1,2,0
137,1,1,1,1,1,0,1,0,1,0,2
138,0,1,0,0,1,1,0,0,1,0,2
139,0,3,0,0,1,0,0,0,0,2,2
140,0,1,0,0,1,0,0,0,2,0,0
141,0,3,1,1,1,0,1,0,1,2,0
142,1,3,1,1,1,0,0,1,0,2,2
143,1,3,1,1,1,1,0,1,1,2,2
144,0,3,0,0,1,0,0,1,0,2,1
145,0,2,0,0,1,0,0,0,1,2,2
146,0,2,0,0,1,1,1,0,1,2,2
147,1,3,0,0,1,0,0,1,0,2,2
148,0,3,1,1,0,1,1,0,1,2,2
149,0,2,0,0,1,0,1,0,1,1,2
150,0,2,0,0,1,0,0,0,1,2,2
151,0,2,0,0,1,0,0,0,1,2,2
152,1,1,1,1,1,1,0,0,2,0,2
153,0,3,0,0,1,0,0,0,0,2,2
154,0,3,0,0,1,0,1,0,1,2,2
155,0,3,0,0,1,0,0,0,0,2,2
156,0,1,0,0,1,0,1,0,2,2,0
157,1,3,1,1,1,0,0,0,0,2,1
158,0,3,0,0,1,0,0,1,0,2,2
159,0,3,0,0,1,0,0,1,0,2,2
160,0,3,2,0,0,0,1,0,2,2,2
161,0,3,0,0,1,0,1,1,1,2,2
162,1,2,1,1,1,0,0,0,1,2,2
163,0,3,0,0,1,0,0,1,0,2,2
164,0,3,0,0,1,0,0,1,0,2,2
165,0,3,2,0,0,0,1,1,1,2,2
166,1,3,2,0,0,0,1,1,1,2,2
167,1,1,1,1,1,0,1,0,2,1,2
168,0,3,1,1,1,1,0,1,1,2,2
169,0,1,0,0,1,0,0,0,1,2,2
170,0,3,0,0,1,0,0,0,2,2,2
171,0,1,0,0,2,0,0,0,1,0,2
172,0,3,2,0,0,0,1,1,1,2,1
173,1,3,1,1,0,1,1,1,1,2,2
174,0,3,0,0,1,0,0,1,0,2,2
175,0,1,0,0,1,0,0,0,1,0,0
176,0,3,0,0,1,1,1,1,0,2,2
177,0,3,2,0,0,0,1,0,1,2,2
178,0,1,1,1,1,0,0,0,1,0,0
179,0,2,0,0,1,0,0,0,1,2,2
180,0,3,0,0,1,0,0,0,0,2,2
181,0,3,1,1,1,0,1,0,2,2,2
182,0,2,0,0,1,0,0,0,1,2,0
183,0,3,2,0,0,0,1,1,1,2,2
184,1,2,2,0,0,1,1,0,1,1,2
185,1,3,1,1,0,0,1,1,1,2,2
186,0,1,0,0,1,0,0,0,1,0,2
187,1,3,1,1,1,1,0,1,1,2,1
188,1,1,0,0,1,0,0,0,1,2,2
189,0,3,0,0,1,1,1,1,1,2,1
190,0,3,0,0,1,0,0,1,0,2,2
191,1,2,1,1,1,0,0,0,1,2,2
192,0,2,0,0,1,0,0,0,1,2,2
193,1,3,1,1,1,1,0,1,0,2,2
194,1,2,2,0,0,1,1,0,1,1,2
195,1,1,1,1,1,0,0,0,1,0,0
196,1,1,1,1,1,0,0,0,2,0,0
197,0,3,0,0,1,0,0,1,0,2,1
198,0,3,0,0,1,0,1,0,0,2,2
199,1,3,1,1,1,0,0,1,0,2,1
200,0,2,1,1,1,0,0,0,1,2,2
201,0,3,0,0,1,0,0,1,0,2,2
202,0,3,0,0,1,0,1,0,2,2,2
203,0,3,0,0,1,0,0,1,0,2,2
204,0,3,0,0,1,0,0,0,0,2,0
205,1,3,0,0,1,0,0,0,0,2,2
206,0,3,1,1,0,0,1,1,1,1,2
207,0,3,0,0,1,1,0,1,1,2,2
208,1,3,0,0,1,0,0,0,1,2,0
209,1,3,1,1,1,0,0,1,0,2,1
210,1,1,0,0,1,0,0,0,1,0,0
211,0,3,0,0,1,0,0,1,0,2,2
212,1,2,1,1,1,0,0,0,1,2,2
213,0,3,0,0,1,0,0,0,0,2,2
214,0,2,0,0,1,0,0,0,1,2,2
215,0,3,0,0,1,1,0,1,0,2,1
216,1,1,1,1,1,1,0,0,2,0,0
217,1,3,1,1,1,0,0,1,0,2,2
218,0,2,0,0,1,1,0,0,1,2,2
219,1,1,1,1,1,0,0,0,2,0,0
220,0,2,0,0,1,0,0,0,1,2,2
221,1,3,0,0,1,0,0,1,0,2,2
222,0,2,0,0,1,0,0,0,1,2,2
223,0,3,0,0,1,0,0,0,0,2,2
224,0,3,0,0,1,0,0,1,0,2,2
225,1,1,0,0,1,1,0,0,2,0,2
226,0,3,0,0,1,0,0,0,0,2,2
227,1,2,0,0,1,0,0,0,1,2,2
228,0,3,0,0,1,0,0,0,0,2,2
229,0,2,0,0,1,0,0,0,1,2,2
230,0,3,1,1,1,0,1,0,1,2,2
231,1,1,1,1,1,1,0,0,2,0,2
232,0,3,0,0,1,0,0,1,0,2,2
233,0,2,0,0,1,0,0,0,1,2,2
234,1,3,1,1,0,0,1,1,1,2,2
235,0,2,0,0,1,0,0,0,1,2,2
236,0,3,1,1,1,0,0,0,0,2,2
237,0,2,0,0,1,1,0,0,1,2,2
238,1,2,1,1,0,0,1,0,1,2,2
239,0,2,0,0,1,0,0,0,1,2,2
240,0,2,0,0,1,0,0,0,1,2,2
241,0,3,1,1,1,1,0,0,1,2,0
242,1,3,1,1,1,1,0,1,1,2,1
243,0,2,0,0,1,0,0,0,1,2,2
244,0,3,0,0,1,0,0,1,0,2,2
245,0,3,0,0,1,0,0,0,0,2,0
246,0,1,0,0,1,1,0,0,2,0,1
247,0,3,1,1,1,0,0,1,0,2,2
248,1,2,1,1,1,0,1,0,1,2,2
249,1,1,0,0,1,1,1,0,1,0,2
250,0,2,0,0,1,1,0,0,1,2,2
251,0,3,0,0,1,0,0,1,0,2,2
252,0,3,1,1,1,1,1,1,1,1,2
253,0,1,0,0,2,0,0,0,1,0,2
254,0,3,0,0,1,1,0,0,1,2,2
255,0,3,1,1,1,0,1,1,1,2,2
256,1,3,1,1,1,0,1,0,1,2,0
257,1,1,1,1,1,0,0,0,2,2,0
258,1,1,1,1,1,0,0,0,2,0,2
259,1,1,1,1,1,0,0,0,2,2,0
260,1,2,1,1,1,0,1,0,1,2,2
261,0,3,0,0,1,0,0,1,0,2,1
262,1,3,2,0,0,0,1,1,1,2,2
263,0,1,0,0,1,1,1,0,2,1,2
264,0,1,0,0,1,0,0,0,0,0,2
265,0,3,1,1,1,0,0,1,0,2,1
266,0,2,0,0,1,0,0,0,1,2,2
267,0,3,0,0,1,0,1,1,1,2,2
268,1,3,0,0,1,1,0,1,0,2,2
269,1,1,1,1,1,0,1,0,2,0,2
270,1,1,1,1,1,0,0,0,2,0,2
271,0,1,0,0,1,0,0,0,1,2,2
272,1,3,0,0,1,0,0,0,0,2,2
273,1,2,1,1,1,0,1,0,1,2,2
274,0,1,0,0,1,0,1,0,1,0,0
275,1,3,1,1,1,0,0,1,0,2,1
276,1,1,1,1,2,1,0,0,2,0,2
277,0,3,1,1,1,0,0,1,0,2,2
278,0,2,0,0,1,0,0,0,0,2,2
279,0,3,2,0,0,0,1,1,1,2,1
280,1,3,1,1,1,1,1,0,1,2,2
281,0,3,0,0,2,0,0,1,0,2,1
282,0,3,0,0,1,0,0,1,0,2,2
283,0,3,0,0,1,0,0,1,0,2,2
284,1,3,0,0,1,0,0,0,0,2,2
285,0,1,0,0,1,0,0,0,1,0,2
286,0,3,0,0,1,0,0,1,0,2,0
287,1,3,0,0,1,0,0,1,0,2,2
288,0,3,0,0,1,0,0,1,0,2,2
289,1,2,0,0,1,0,0,0,1,2,2
290,1,3,1,1,1,0,0,1,0,2,1
291,1,1,1,1,1,0,0,0,2,2,2
292,1,1,1,1,1,1,0,0,2,0,0
293,0,2,0,0,1,0,0,0,1,0,0
294,0,3,1,1,1,0,0,1,0,2,2
295,0,3,0,0,1,0,0,1,0,2,2
296,0,1,0,0,1,0,0,0,1,2,0
297,0,3,0,0,1,0,0,0,0,2,0
298,0,1,1,1,0,1,1,0,2,0,2
299,1,1,0,0,1,0,0,0,1,0,2
300,1,1,1,1,1,0,1,0,2,0,0
301,1,3,1,1,1,0,0,0,0,2,1
302,1,3,0,0,1,1,0,1,1,2,1
303,0,3,0,0,1,0,0,0,0,2,2
304,1,2,1,1,1,0,0,0,1,1,1
305,0,3,0,0,1,0,0,0,0,2,2
306,1,1,2,0,0,1,1,0,2,0,2
307,1,1,1,1,1,0,0,0,2,2,0
308,1,1,1,1,1,1,0,0,2,0,0
309,0,2,0,0,1,1,0,0,1,2,0
310,1,1,1,1,1,0,0,0,2,1,0
311,1,1,1,1,1,0,0,0,2,0,0
312,1,1,1,1,1,1,1,0,2,0,0
313,0,2,1,1,1,1,1,0,1,2,2
314,0,3,0,0,1,0,0,1,0,2,2
315,0,2,0,0,1,1,1,0,1,2,2
316,1,3,1,1,1,0,0,1,0,2,2
317,1,2,1,1,1,1,0,0,1,2,2
318,0,2,0,0,1,0,0,0,1,2,2
319,1,1,1,1,1,0,1,0,2,0,2
320,1,1,1,1,1,1,1,0,2,1,0
321,0,3,0,0,1,0,0,0,0,2,2
322,0,3,0,0,1,0,0,1,0,2,2
323,1,2,1,1,1,0,0,0,1,2,1
324,1,2,1,1,1,1,1,0,1,2,2
325,0,3,0,0,1,0,1,0,2,2,2
326,1,1,1,1,1,0,0,0,2,0,0
327,0,3,0,0,2,0,0,1,0,2,2
328,1,2,1,1,1,0,0,0,1,0,2
329,1,3,1,1,1,1,1,1,1,2,2
330,1,1,1,1,1,0,1,0,2,0,0
331,1,3,1,1,1,1,0,1,1,2,1
332,0,1,0,0,1,0,0,0,1,0,2
333,0,1,0,0,1,0,1,0,2,0,2
334,0,3,0,0,1,1,0,1,1,2,2
335,1,1,1,1,1,1,0,0,2,2,2
336,0,3,0,0,1,0,0,1,0,2,2
337,0,1,0,0,1,1,0,0,2,0,2
338,1,1,1,1,1,0,0,0,2,1,0
339,1,3,0,0,1,0,0,0,0,2,2
340,0,1,0,0,1,0,0,0,1,1,2
341,1,2,2,0,0,1,1,0,1,1,2
342,1,1,1,1,1,0,1,0,2,0,2
343,0,2,0,0,1,0,0,0,1,2,2
344,0,2,0,0,1,0,0,0,1,2,2
345,0,2,0,0,1,0,0,0,1,2,2
346,1,2,1,1,1,0,0,0,1,1,2
347,1,2,1,1,1,0,0,0,1,2,2
348,1,3,1,1,1,1,0,1,1,2,2
349,1,3,2,0,0,1,1,0,1,2,2
350,0,3,0,0,1,0,0,1,0,2,2
351,0,3,0,0,1,0,0,0,0,2,2
352,0,1,0,0,1,0,0,0,1,0,2
353,0,3,0,0,1,1,1,0,0,2,0
354,0,3,0,0,1,1,0,1,1,2,2
355,0,3,0,0,1,0,0,0,0,2,0
356,0,3,0,0,1,0,0,1,0,2,2
357,1,1,1,1,1,0,1,0,2,1,2
358,0,2,1,1,1,0,0,0,1,2,2
359,1,3,1,1,1,0,0,1,0,2,1
360,1,3,1,1,1,0,0,1,0,2,1
361,0,3,0,0,1,1,0,1,1,2,2
362,0,2,0,0,1,1,0,0,1,2,0
363,0,3,1,1,1,0,1,0,1,2,0
364,0,3,0,0,1,0,0,1,0,2,2
365,0,3,0,0,1,1,0,1,1,2,1
366,0,3,0,0,1,0,0,0,0,2,2
367,1,1,1,1,1,1,0,0,2,0,0
368,1,3,1,1,1,0,0,0,0,2,0
369,1,3,1,1,1,0,0,0,0,2,1
370,1,1,1,1,1,0,0,0,2,0,0
371,1,1,0,0,1,1,0,0,2,1,0
372,0,3,0,0,1,1,0,1,0,2,2
373,0,3,0,0,1,0,0,1,0,2,2
374,0,1,0,0,1,0,0,0,2,2,0
375,0,3,1,1,0,0,1,1,1,2,2
376,1,1,1,1,1,1,0,0,2,2,0
377,1,3,1,1,1,0,0,0,0,2,2
378,0,1,0,0,1,0,1,0,2,0,0
379,0,3,0,0,1,0,0,0,0,2,0
380,0,3,0,0,1,0,0,1,0,2,2
381,1,1,1,1,1,0,0,0,2,2,0
382,1,3,1,1,0,0,1,0,1,2,0
383,0,3,0,0,1,0,0,1,0,2,2
384,1,1,1,1,1,1,0,0,1,2,2
385,0,3,0,0,1,0,0,1,0,2,2
386,0,2,0,0,1,0,0,0,2,2,2
387,0,3,2,0,0,0,1,0,1,2,2
388,1,2,1,1,1,0,0,0,1,2,2
389,0,3,0,0,1,0,0,1,0,2,1
390,1,2,1,1,1,0,0,0,1,2,0
391,1,1,0,0,1,1,1,0,2,0,2
392,1,3,0,0,1,0,0,1,0,2,2
393,0,3,0,0,1,1,0,1,0,2,2
394,1,1,1,1,1,1,0,0,2,0,0
395,1,3,1,1,1,0,1,0,1,1,2
396,0,3,0,0,1,0,0,1,0,2,2
397,0,3,1,1,1,0,0,1,0,2,2
398,0,2,0,0,1,0,0,0,1,2,2
399,0,2,0,0,1,0,0,0,1,2,2
400,1,2,1,1,1,0,0,0,1,2,2
401,1,3,0,0,1,0,0,1,0,2,2
402,0,3,0,0,1,0,0,1,0,2,2
403,0,3,1,1,1,1,0,0,0,2,2
404,0,3,0,0,1,1,0,1,1,2,2
405,0,3,1,1,1,0,0,1,0,2,2
406,0,2,0,0,1,1,0,0,1,2,2
407,0,3,0,0,1,0,0,1,0,2,2
408,1,2,2,0,0,1,1,0,1,2,2
409,0,3,0,0,1,0,0,1,0,2,2
410,0,3,1,1,1,0,1,0,1,2,2
411,0,3,0,0,1,0,0,1,0,2,2
412,0,3,0,0,1,0,0,1,0,2,1
413,1,1,1,1,1,1,0,0,2,0,1
414,0,2,0,0,1,0,0,0,0,2,2
415,1,3,0,0,1,0,0,1,0,2,2
416,0,3,1,1,1,0,0,1,0,2,2
417,1,2,1,1,1,1,1,0,1,2,2
418,1,2,1,1,1,0,1,0,1,2,2
419,0,2,0,0,1,0,0,0,1,2,2
420,0,3,1,1,0,0,1,1,1,2,2
421,0,3,0,0,1,0,0,1,0,2,0
422,0,3,0,0,1,0,0,0,0,2,1
423,0,3,0,0,1,0,0,1,0,2,2
424,0,3,1,1,1,1,1,1,1,2,2
425,0,3,0,0,1,1,1,1,1,2,2
426,0,3,0,0,1,0,0,0,0,2,2
427,1,2,1,1,1,1,0,0,1,2,2
428,1,2,1,1,1,0,0,0,1,2,2
429,0,3,0,0,1,0,0,1,0,2,1
430,1,3,0,0,1,0,0,1,0,1,2
431,1,1,0,0,1,0,0,0,1,0,2
432,1,3,1,1,1,1,0,1,1,2,2
433,1,2,1,1,1,1,0,0,1,2,2
434,0,3,0,0,1,0,0,1,0,2,2
435,0,1,0,0,1,1,0,0,2,1,2
436,1,1,1,1,0,1,1,0,2,0,2
437,0,3,1,1,1,1,1,0,1,2,2
438,1,2,1,1,1,1,1,0,1,2,2
439,0,1,0,0,2,1,0,0,2,0,2
440,0,2,0,0,1,0,0,0,1,2,2
441,1,2,1,1,1,1,1,0,1,2,2
442,0,3,0,0,1,0,0,1,0,2,2
443,0,3,0,0,1,1,0,1,0,2,2
444,1,2,1,1,1,0,0,0,1,2,2
445,1,3,0,0,1,0,0,0,0,2,2
446,1,1,2,0,0,0,1,0,2,0,2
447,1,2,1,1,0,0,1,0,1,2,2
448,1,1,0,0,1,0,0,0,1,2,2
449,1,3,1,1,0,1,1,0,1,2,0
450,1,1,0,0,1,0,0,0,1,0,2
451,0,2,0,0,1,1,1,0,1,2,2
452,0,3,0,0,1,1,0,0,1,2,2
453,0,1,0,0,1,0,0,0,1,0,0
454,1,1,0,0,1,1,0,0,2,0,0
455,0,3,0,0,1,0,0,0,0,2,2
456,1,3,0,0,1,0,0,1,0,2,0
457,0,1,0,0,2,0,0,0,1,1,2
458,1,1,1,1,1,1,0,0,1,0,2
459,1,2,1,1,1,0,0,0,1,2,2
460,0,3,0,0,1,0,0,1,0,2,1
461,1,1,0,0,1,0,0,0,1,1,2
462,0,3,0,0,1,0,0,1,0,2,2
463,0,1,0,0,1,0,0,0,1,1,2
464,0,2,0,0,1,0,0,0,1,2,2
465,0,3,0,0,1,0,0,0,0,2,2
466,0,3,0,0,1,0,0,1,0,2,2
467,0,2,0,0,1,0,0,0,0,2,2
468,0,1,0,0,1,0,0,0,1,2,2
469,0,3,0,0,1,0,0,0,0,2,1
470,1,3,1,1,1,1,1,0,1,2,0
471,0,3,0,0,1,0,0,1,0,2,2
472,0,3,0,0,1,0,0,1,0,2,2
473,1,2,1,1,1,1,1,0,1,2,2
474,1,2,1,1,1,0,0,0,1,0,0
475,0,3,1,1,1,0,0,0,0,2,2
476,0,1,0,0,1,0,0,0,1,0,2
477,0,2,0,0,1,1,0,0,1,2,2
478,0,3,0,0,1,1,0,0,0,2,2
479,0,3,0,0,1,0,0,1,0,2,2
480,1,3,1,1,0,0,1,1,1,2,2
481,0,3,2,0,0,0,1,0,1,2,2
482,0,2,0,0,1,0,0,0,0,2,2
483,0,3,0,0,1,0,0,0,0,2,2
484,1,3,1,1,2,0,0,0,0,2,2
485,1,1,0,0,1,1,0,0,2,0,0
486,0,3,1,1,1,0,1,0,1,2,2
487,1,1,1,1,1,1,0,0,2,0,2
488,0,1,0,0,1,0,0,0,1,0,0
489,0,3,0,0,1,0,0,0,0,2,2
490,1,3,2,0,0,1,1,0,1,2,2
491,0,3,0,0,1,1,0,0,1,2,2
492,0,3,0,0,1,0,0,1,0,2,2
493,0,1,0,0,1,0,0,0,1,0,2
494,0,1,0,0,2,0,0,0,1,2,0
495,0,3,0,0,1,0,0,0,0,2,2
496,0,3,0,0,1,0,0,0,1,2,0
497,1,1,1,1,1,1,0,0,2,0,0
498,0,3,0,0,1,0,0,0,1,2,2
499,0,1,1,1,1,1,1,0,2,0,2
500,0,3,0,0,1,0,0,1,0,2,2
501,0,3,0,0,1,0,0,1,0,2,2
502,0,3,1,1,1,0,0,1,0,2,1
503,0,3,1,1,1,0,0,1,0,2,1
504,0,3,1,1,1,0,0,0,0,2,2
505,1,1,1,1,1,0,0,0,2,0,2
506,0,1,0,0,1,1,0,0,2,0,0
507,1,2,1,1,1,0,1,0,1,2,2
508,1,1,0,0,1,0,0,0,1,2,2
509,0,3,0,0,1,0,0,0,1,2,2
510,1,3,0,0,1,0,0,0,2,2,2
511,1,3,0,0,1,0,0,1,0,2,1
512,0,3,0,0,1,0,0,1,0,2,2
513,1,1,0,0,1,0,0,0,1,1,2
514,1,1,1,1,1,1,0,0,2,2,0
515,0,3,0,0,1,0,0,1,0,2,2
516,0,1,0,0,1,0,0,0,1,0,2
517,1,2,1,1,1,0,0,0,1,1,2
518,0,3,0,0,1,0,0,1,1,2,1
519,1,2,1,1,1,1,0,0,1,2,2
520,0,3,0,0,1,0,0,1,0,2,2
521,1,1,1,1,1,0,0,0,2,0,2
522,0,3,0,0,1,0,0,1,0,2,2
523,0,3,0,0,1,0,0,0,0,2,0
524,1,1,1,1,1,0,1,0,2,0,0
525,0,3,0,0,1,0,0,0,0,2,0
526,0,3,0,0,1,0,0,1,0,2,1
527,1,2,1,1,1,0,0,0,1,2,2
528,0,1,0,0,1,0,0,0,2,0,2
529,0,3,0,0,1,0,0,1,0,2,2
530,0,2,0,0,1,1,1,0,1,2,2
531,1,2,1,1,0,1,1,0,1,2,2
532,0,3,0,0,1,0,0,0,0,2,0
533,0,3,0,0,1,1,1,0,0,2,0
534,1,3,1,1,1,0,1,0,1,2,0
535,0,3,1,1,1,0,0,1,0,2,2
536,1,2,1,1,0,0,1,0,1,2,2
537,0,1,0,0,1,0,0,0,1,0,2
538,1,1,1,1,1,0,0,0,2,2,0
539,0,3,0,0,1,0,0,1,1,2,2
540,1,1,1,1,1,0,1,0,1,0,0
541,1,1,1,1,1,0,1,0,2,0,2
542,0,3,1,1,0,0,1,1,1,2,2
543,0,3,1,1,0,0,1,1,1,2,2
544,1,2,0,0,1,1,0,0,1,2,2
545,0,1,0,0,1,1,0,0,2,0,0
546,0,1,0,0,2,0,0,0,1,2,2
547,1,2,1,1,1,1,0,0,1,2,2
548,1,2,0,0,1,0,0,0,1,2,0
549,0,3,0,0,1,1,1,1,1,2,2
550,1,2,2,0,0,1,1,0,1,2,2
551,1,1,0,0,1,0,1,0,2,0,0
552,0,2,0,0,1,0,0,0,1,2,2
553,0,3,0,0,1,0,0,1,0,2,1
554,1,3,0,0,1,0,0,0,0,2,0
555,1,3,1,1,1,0,0,1,0,2,2
556,0,1,0,0,2,0,0,0,1,2,2
557,1,1,1,1,1,1,0,0,1,0,0
558,0,1,0,0,1,0,0,0,2,2,0
559,1,1,1,1,1,1,1,0,2,1,2
560,1,3,1,1,1,1,0,1,1,2,2
561,0,3,0,0,1,0,0,1,0,2,1
562,0,3,0,0,1,0,0,1,0,2,2
563,0,2,0,0,1,0,0,0,1,2,2
564,0,3,0,0,1,0,0,1,0,2,2
565,0,3,1,1,1,0,0,1,0,2,2
566,0,3,0,0,1,1,0,0,1,2,2
567,0,3,0,0,1,0,0,1,0,2,2
568,0,3,1,1,1,0,0,1,1,2,2
569,0,3,0,0,1,0,0,0,0,2,0
570,1,3,0,0,1,0,0,1,0,2,2
571,1,2,0,0,2,0,0,0,1,2,2
572,1,1,1,1,1,1,0,0,1,0,2
573,1,1,0,0,1,0,0,0,1,1,2
574,1,3,1,1,1,0,0,0,0,2,1
575,0,3,0,0,1,0,0,0,0,2,2
576,0,3,0,0,1,0,0,1,1,2,2
577,1,2,1,1,1,0,0,0,1,2,2
578,1,1,1,1,1,1,0,0,2,1,2
579,0,3,1,1,1,1,0,0,1,2,0
580,1,3,0,0,1,0,0,1,0,2,2
581,1,2,1,1,1,1,1,0,1,2,2
582,1,1,1,1,1,1,1,0,2,0,0
583,0,2,0,0,1,0,0,0,1,2,2
